station_id,station_name,city,state,session_date,hour_of_day,day_of_week,is_weekend,session_count,total_energy_kwh,avg_energy_kwh,avg_duration_minutes,total_cost,avg_cost
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-01,18,1,False,1,65.48,65.48,90.0,17.75,17.75
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-02,9,2,False,1,21.18,21.18,90.0,9.72,9.72
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-02,13,2,False,1,145.96,145.96,180.0,39.71,39.71
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-02,15,2,False,1,148.91,148.91,180.0,46.41,46.41
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-02,23,2,False,1,24.38,24.38,60.0,2.8,2.8
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-03,7,3,False,1,9.7,9.7,45.0,5.71,5.71
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-04,1,4,False,1,7.51,7.51,60.0,2.48,2.48
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-04,4,4,False,1,31.6,31.6,60.0,11.92,11.92
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-04,10,4,False,1,163.27,163.27,240.0,55.77,55.77
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-04,18,4,False,1,50.32,50.32,90.0,5.68,5.68
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-04,20,4,False,1,46.38,46.38,60.0,9.54,9.54
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-04,23,4,False,1,99.05,99.05,180.0,35.41,35.41
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-05,4,5,False,1,49.59,49.59,90.0,11.45,11.45
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-05,7,5,False,1,98.2,98.2,120.0,47.25,47.25
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-05,8,5,False,1,50.66,50.66,90.0,13.47,13.47
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-05,12,5,False,1,31.36,31.36,180.0,11.46,11.46
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-05,14,5,False,1,46.77,46.77,90.0,15.86,15.86
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-05,15,5,False,1,47.38,47.38,60.0,22.41,22.41
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-05,21,5,False,1,35.3,35.3,60.0,4.52,4.52
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-05,22,5,False,1,89.93,89.93,120.0,35.3,35.3
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-06,18,6,True,1,98.89,98.89,120.0,47.56,47.56
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-06,20,6,True,1,28.78,28.78,60.0,11.89,11.89
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-07,0,0,True,1,31.68,31.68,120.0,7.4,7.4
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-07,9,0,True,1,51.8,51.8,120.0,18.87,18.87
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-07,11,0,True,2,63.38,31.69,45.0,19.4,9.7
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-08,0,1,False,1,37.29,37.29,90.0,13.12,13.12
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-08,10,1,False,1,19.97,19.97,60.0,2.87,2.87
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-08,11,1,False,1,58.37,58.37,120.0,18.92,18.92
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-08,12,1,False,1,57.9,57.9,90.0,10.63,10.63
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-08,18,1,False,1,10.19,10.19,60.0,7.27,7.27
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-09,1,2,False,1,31.75,31.75,60.0,7.36,7.36
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-09,2,2,False,1,19.88,19.88,120.0,2.23,2.23
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-09,15,2,False,1,89.61,89.61,180.0,42.88,42.88
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-10,4,3,False,1,37.4,37.4,45.0,12.81,12.81
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-10,12,3,False,1,26.04,26.04,45.0,11.28,11.28
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-10,15,3,False,1,7.8,7.8,45.0,2.81,2.81
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-10,16,3,False,1,22.22,22.22,45.0,6.24,6.24
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-10,17,3,False,1,23.4,23.4,60.0,4.11,4.11
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-10,18,3,False,1,125.49,125.49,180.0,60.33,60.33
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-10,19,3,False,1,51.19,51.19,120.0,20.29,20.29
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-11,0,2,False,1,57.29,57.29,120.0,23.01,23.01
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-11,9,2,False,1,102.99,102.99,180.0,16.29,16.29
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-11,12,2,False,1,7.81,7.81,60.0,3.66,3.66
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-11,22,2,False,1,30.79,30.79,45.0,8.98,8.98
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-12,6,3,False,1,15.64,15.64,30.0,7.0,7.0
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-12,19,3,False,1,28.75,28.75,60.0,10.48,10.48
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-13,17,4,False,1,136.12,136.12,180.0,53.04,53.04
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-14,17,5,False,1,94.95,94.95,180.0,19.17,19.17
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-15,17,6,True,1,44.87,44.87,90.0,10.87,10.87
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-15,20,6,True,1,87.18,87.18,180.0,11.9,11.9
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-16,5,0,True,1,22.0,22.0,90.0,10.82,10.82
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-16,10,0,True,1,52.09,52.09,90.0,11.94,11.94
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-16,11,0,True,1,62.17,62.17,90.0,26.62,26.62
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-16,16,0,True,1,41.7,41.7,60.0,8.89,8.89
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-16,17,0,True,1,58.43,58.43,180.0,10.57,10.57
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-16,22,0,True,1,56.28,56.28,180.0,28.26,28.26
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-17,4,1,False,1,29.31,29.31,90.0,12.79,12.79
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-17,7,1,False,1,52.52,52.52,120.0,11.12,11.12
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-17,8,1,False,1,37.04,37.04,120.0,9.79,9.79
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-17,15,1,False,1,42.35,42.35,90.0,10.69,10.69
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-18,14,2,False,1,54.4,54.4,90.0,7.36,7.36
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-18,15,2,False,1,42.71,42.71,60.0,9.69,9.69
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-18,23,2,False,1,28.27,28.27,90.0,12.97,12.97
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-19,3,3,False,1,41.58,41.58,60.0,17.7,17.7
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-19,9,3,False,1,42.72,42.72,60.0,17.86,17.86
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-20,10,4,False,1,31.65,31.65,60.0,13.08,13.08
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-20,18,4,False,1,27.65,27.65,45.0,4.26,4.26
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-21,8,5,False,1,64.45,64.45,120.0,7.57,7.57
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-22,5,6,True,1,37.84,37.84,180.0,8.6,8.6
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-22,7,6,True,2,45.39,22.695,67.5,11.6,5.8
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-22,9,6,True,1,23.05,23.05,30.0,9.07,9.07
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-22,20,6,True,1,17.18,17.18,45.0,7.23,7.23
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-23,9,0,True,1,48.47,48.47,90.0,20.16,20.16
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-23,10,0,True,1,39.78,39.78,60.0,18.9,18.9
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-23,13,0,True,1,68.42,68.42,90.0,13.62,13.62
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-23,14,0,True,1,21.5,21.5,90.0,9.97,9.97
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-23,19,0,True,1,45.07,45.07,90.0,20.55,20.55
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-23,20,0,True,1,43.85,43.85,90.0,16.5,16.5
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-24,7,1,False,1,29.13,29.13,90.0,7.65,7.65
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-24,9,1,False,1,16.2,16.2,30.0,4.01,4.01
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-24,16,1,False,1,15.74,15.74,60.0,5.76,5.76
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-24,18,1,False,1,7.33,7.33,60.0,4.41,4.41
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-24,21,1,False,1,34.8,34.8,60.0,16.75,16.75
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-25,22,2,False,1,26.13,26.13,60.0,9.08,9.08
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-26,7,3,False,1,42.21,42.21,60.0,16.56,16.56
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-26,12,3,False,1,39.71,39.71,60.0,20.46,20.46
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-26,17,3,False,2,168.02,84.01,180.0,45.95,22.975
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-26,18,3,False,1,98.51,98.51,120.0,28.33,28.33
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-26,22,3,False,1,11.25,11.25,60.0,1.22,1.22
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-27,7,4,False,1,30.07,30.07,45.0,18.12,18.12
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-27,11,4,False,1,40.2,40.2,90.0,11.28,11.28
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-27,15,4,False,1,55.15,55.15,90.0,14.56,14.56
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-28,11,5,False,1,9.61,9.61,60.0,8.48,8.48
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-28,12,5,False,1,48.85,48.85,60.0,15.18,15.18
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-28,17,5,False,1,25.19,25.19,60.0,7.6,7.6
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-28,19,5,False,1,25.94,25.94,120.0,8.67,8.67
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-28,21,5,False,1,25.85,25.85,60.0,8.53,8.53
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-28,22,5,False,1,34.01,34.01,60.0,6.28,6.28
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-29,4,6,True,1,14.63,14.63,30.0,3.91,3.91
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-29,8,6,True,2,145.37,72.685,120.0,27.41,13.705
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-30,4,0,True,1,43.76,43.76,60.0,10.16,10.16
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-30,7,0,True,1,21.62,21.62,90.0,5.12,5.12
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-30,8,0,True,1,120.72,120.72,180.0,44.54,44.54
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-30,13,0,True,1,50.95,50.95,90.0,11.16,11.16
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-30,18,0,True,1,12.66,12.66,60.0,6.0,6.0
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-11-30,22,0,True,1,13.43,13.43,30.0,4.82,4.82
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-01,23,1,False,1,50.68,50.68,180.0,19.42,19.42
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-02,7,2,False,1,47.58,47.58,90.0,12.52,12.52
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-02,13,2,False,1,23.39,23.39,60.0,4.27,4.27
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-02,18,2,False,1,70.42,70.42,90.0,9.93,9.93
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-02,19,2,False,1,49.62,49.62,90.0,14.5,14.5
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-03,8,3,False,1,43.07,43.07,60.0,16.87,16.87
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-03,17,3,False,2,84.91,42.455,75.0,12.93,6.465
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-03,19,3,False,1,24.31,24.31,45.0,8.96,8.96
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-03,23,3,False,1,25.32,25.32,60.0,9.15,9.15
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-04,7,4,False,1,37.74,37.74,60.0,15.97,15.97
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-04,10,4,False,1,33.69,33.69,60.0,9.14,9.14
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-04,12,4,False,1,21.57,21.57,45.0,3.91,3.91
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-04,17,4,False,1,26.13,26.13,90.0,9.7,9.7
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-04,19,4,False,1,74.67,74.67,90.0,30.12,30.12
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-04,21,4,False,1,65.91,65.91,90.0,30.29,30.29
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-05,5,5,False,1,70.13,70.13,120.0,31.61,31.61
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-05,7,5,False,2,82.34,41.17,75.0,13.78,6.89
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-05,11,5,False,1,68.3,68.3,90.0,13.76,13.76
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-05,13,5,False,2,84.87,42.435,90.0,26.43,13.215
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-05,14,5,False,1,68.63,68.63,90.0,30.12,30.12
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-05,15,5,False,1,30.24,30.24,120.0,8.01,8.01
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-05,21,5,False,1,15.76,15.76,30.0,2.78,2.78
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-06,6,6,True,1,45.15,45.15,90.0,19.6,19.6
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-06,8,6,True,1,45.99,45.99,60.0,16.22,16.22
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-06,15,6,True,1,36.11,36.11,60.0,17.61,17.61
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-07,7,0,True,1,31.29,31.29,120.0,14.92,14.92
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-07,8,0,True,1,21.29,21.29,120.0,12.81,12.81
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-07,9,0,True,1,33.73,33.73,45.0,14.78,14.78
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-08,5,1,False,1,26.09,26.09,120.0,14.41,14.41
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-08,7,1,False,1,19.97,19.97,45.0,9.98,9.98
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-08,11,1,False,2,73.77,36.885,90.0,22.67,11.335
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-08,14,1,False,2,75.58,37.79,75.0,35.54,17.77
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-08,16,1,False,1,15.88,15.88,120.0,7.14,7.14
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-08,19,1,False,1,11.42,11.42,45.0,6.57,6.57
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-09,7,2,False,2,8.75,4.375,30.0,4.2,2.1
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-09,9,2,False,1,26.22,26.22,60.0,5.73,5.73
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-09,10,2,False,1,14.86,14.86,45.0,6.62,6.62
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-09,14,2,False,1,80.93,80.93,120.0,13.92,13.92
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-09,16,2,False,1,20.3,20.3,45.0,4.01,4.01
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-09,18,2,False,1,32.58,32.58,60.0,18.82,18.82
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-10,1,3,False,1,9.09,9.09,45.0,5.39,5.39
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-10,7,3,False,1,29.38,29.38,60.0,10.95,10.95
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-10,9,3,False,1,39.69,39.69,90.0,10.67,10.67
460212,"Ikea - Emeryville, CA",Emeryville,CA,2025-12-10,19,3,False,1,62.92,62.92,90.0,13.14,13.14
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-11,7,2,False,1,32.56,32.56,90.0,5.88,5.88
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-12,17,3,False,1,11.31,11.31,60.0,6.71,6.71
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-13,17,4,False,1,13.39,13.39,60.0,2.54,2.54
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-14,1,5,False,1,65.26,65.26,120.0,23.63,23.63
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-14,9,5,False,1,44.44,44.44,60.0,9.51,9.51
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-14,12,5,False,1,94.4,94.4,120.0,36.5,36.5
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-15,9,6,True,1,36.04,36.04,90.0,8.28,8.28
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-15,11,6,True,1,97.6,97.6,120.0,24.53,24.53
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-15,14,6,True,1,29.08,29.08,180.0,7.5,7.5
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-15,16,6,True,2,58.54,29.27,52.5,16.61,8.305
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-16,11,0,True,4,155.61,38.9025,86.25,71.45,17.8625
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-16,16,0,True,1,23.04,23.04,45.0,9.98,9.98
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-16,22,0,True,1,41.24,41.24,60.0,6.91,6.91
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-17,12,1,False,1,56.45,56.45,120.0,15.29,15.29
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-18,9,2,False,1,25.82,25.82,60.0,7.52,7.52
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-18,19,2,False,1,43.83,43.83,60.0,22.54,22.54
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-18,22,2,False,1,20.05,20.05,60.0,9.05,9.05
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-19,8,3,False,1,16.46,16.46,90.0,9.16,9.16
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-19,10,3,False,1,54.1,54.1,120.0,26.79,26.79
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-19,11,3,False,1,82.23,82.23,120.0,17.67,17.67
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-19,18,3,False,1,29.09,29.09,45.0,14.46,14.46
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-19,19,3,False,1,17.04,17.04,60.0,3.67,3.67
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-20,13,4,False,1,34.3,34.3,60.0,7.08,7.08
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-20,17,4,False,1,42.5,42.5,120.0,9.34,9.34
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-21,6,5,False,1,13.48,13.48,45.0,6.51,6.51
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-22,2,6,True,1,30.79,30.79,90.0,16.85,16.85
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-22,7,6,True,1,16.72,16.72,120.0,3.24,3.24
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-23,7,0,True,1,54.95,54.95,180.0,16.19,16.19
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-23,8,0,True,1,72.44,72.44,120.0,10.16,10.16
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-24,5,1,False,1,11.27,11.27,60.0,5.4,5.4
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-24,23,1,False,1,18.2,18.2,60.0,3.25,3.25
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-25,7,2,False,1,69.23,69.23,90.0,19.27,19.27
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-25,17,2,False,1,41.71,41.71,60.0,17.04,17.04
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-26,14,3,False,1,43.94,43.94,90.0,15.11,15.11
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-26,20,3,False,1,26.36,26.36,60.0,6.43,6.43
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-27,5,4,False,1,15.9,15.9,45.0,5.88,5.88
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-27,14,4,False,2,84.37,42.185,75.0,23.15,11.575
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-27,15,4,False,1,88.2,88.2,120.0,25.15,25.15
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-27,17,4,False,1,35.93,35.93,60.0,7.9,7.9
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-28,7,5,False,1,64.33,64.33,90.0,29.12,29.12
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-29,6,6,True,1,45.03,45.03,120.0,14.53,14.53
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-29,13,6,True,1,53.32,53.32,90.0,10.14,10.14
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-29,14,6,True,1,82.47,82.47,180.0,21.85,21.85
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-29,16,6,True,1,188.93,188.93,240.0,78.54,78.54
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-29,18,6,True,1,43.68,43.68,60.0,7.54,7.54
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-30,7,0,True,1,118.41,118.41,240.0,44.74,44.74
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-30,8,0,True,1,24.99,24.99,45.0,10.91,10.91
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-30,17,0,True,1,106.1,106.1,180.0,19.43,19.43
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-30,19,0,True,1,83.68,83.68,120.0,30.55,30.55
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-11-30,21,0,True,1,9.65,9.65,60.0,1.0,1.0
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-01,9,1,False,1,16.62,16.62,120.0,8.62,8.62
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-01,12,1,False,2,110.72,55.36,75.0,33.05,16.525
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-01,16,1,False,1,51.47,51.47,90.0,9.39,9.39
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-01,19,1,False,1,74.56,74.56,90.0,30.79,30.79
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-02,9,2,False,2,80.65,40.325,105.0,21.12,10.56
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-02,11,2,False,1,49.69,49.69,90.0,22.18,22.18
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-02,16,2,False,1,33.47,33.47,60.0,10.23,10.23
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-03,3,3,False,2,77.0,38.5,90.0,23.74,11.87
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-04,11,4,False,1,73.31,73.31,120.0,19.75,19.75
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-04,12,4,False,1,43.61,43.61,90.0,18.01,18.01
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-04,16,4,False,1,90.21,90.21,120.0,46.17,46.17
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-04,17,4,False,2,115.81,57.905,120.0,29.06,14.53
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-04,18,4,False,1,40.16,40.16,90.0,16.02,16.02
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-04,21,4,False,1,40.72,40.72,60.0,17.31,17.31
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-04,23,4,False,1,21.83,21.83,180.0,10.27,10.27
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-05,8,5,False,1,23.23,23.23,90.0,7.5,7.5
460213,"IKEA - Norfolk, VA",Norfolk,VA,2025-12-05,9,5,False,1,42.79,42.79,90.0,6.06,6.06
